"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-06-19","0.03",",,7,0800","79",",,7","67",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-06-20","0.07",",,7,0800","87",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-06-21","0.75",",,7,0800","83",",,7","65",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-06-22","0.37",",,7,0800","88",",,7","54",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-06-23","0.00",",,7,0800","63",",,7","49",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-06-24","0.00",",,7,0800","74",",,7","52",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-06-25","0.00",",,7,0800","80",",,7","52",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-06-26","0.00",",,7,0800","84",",,7","67",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-06-27","0.00",",,7,0800","89",",,7","72",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-06-28","0.00",",,7,0800","91",",,7","77",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-06-29","0.00",",,7,0800","93",",,7","71",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-06-30","0.37",",,7,0800","94",",,7","72",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-01","0.32",",,7,0800","86",",,7","66",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-02","1.05",",,7,0800","77",",,7","57",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-03","0.07",",,7,0800","72",",,7","60",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-04","0.04",",,7,0800","74",",,7","57",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-05","0.00",",,7,0800","77",",,7","55",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-06","0.00",",,7,0800","89",",,7","66",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-07","0.04",",,7,0800","86",",,7","69",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-08","0.70",",,7,0800","79",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-09","0.18",",,7,0800","79",",,7","65",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-10","0.33",",,7,0800","79",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-11","0.00","T,,7,0800","75",",,7","60",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-12","1.41",",,7,0800","73",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-13","0.02",",,7,0800","77",",,7","63",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-14","0.10",",,7,0800","88",",,7","68",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-15","0.07",",,7,0800","83",",,7","64",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-16","0.00",",,7,0800","87",",,7","70",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-17","1.08",",,7,0800","77",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-18","1.95",",,7,0800","68",",,7","60",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-19","0.00","T,,7,0800","79",",,7","63",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-20","0.00",",,7,0800","84",",,7","66",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-21","0.35",",,7,0800","85",",,7","61",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-22","0.00","T,,7,0800","73",",,7","60",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-23","0.00",",,7,0800","76",",,7","60",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-24","0.00",",,7,0800","79",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-25","0.27",",,7,0800","82",",,7","66",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-26","0.00",",,7,0800","85",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-27","0.00",",,7,0800","86",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-28","0.43",",,7,0800","85",",,7","59",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-29","0.00",",,7,0800","78",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-30","0.07",",,7,0800","78",",,7","63",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-07-31","0.00",",,7,0800","70",",,7","52",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-01","0.00",",,7,0800","72",",,7","60",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-02","0.32",",,7,0800","68",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-03","0.00",",,7,0800","75",",,7","51",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-04","0.00",",,7,0800","79",",,7","54",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-05","0.00",",,7,0800","82",",,7","56",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-06","0.00",",,7,0800","82",",,7","59",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-07","0.00",",,7,0800","86",",,7","65",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-08","0.04",",,7,0800","85",",,7","64",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-09","0.45",",,7,0800","86",",,7","70",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-10","0.00","T,,7,0800","88",",,7","73",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-11","0.00","T,,7,0800","87",",,7","72",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-12","0.17",",,7,0800","91",",,7","72",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-13","0.00","T,,7,0800","88",",,7","70",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-14","0.10",",,7,0800","88",",,7","61",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-15","0.00","T,,7,0800","79",",,7","54",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-16","0.00",",,7,0800","75",",,7","57",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-17","0.16",",,7,0800","78",",,7","63",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-18","0.60",",,7,0800","83",",,7","71",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-19","2.00",",,7,0800","75",",,7","70",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-20","0.03",",,7,0800","82",",,7","68",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-21","0.30",",,7,0800","85",",,7","69",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-22","0.42",",,7,0800","81",",,7","66",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-23","0.00","T,,7,0800","85",",,7","71",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-24","0.30",",,7,0800","84",",,7","67",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-25","0.00",",,7,0800","87",",,7","67",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-26","0.00",",,7,0800","90",",,7","71",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-27","0.00",",,7,0800","87",",,7","71",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-28","0.00",",,7,0800","81",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-29","0.00",",,7,0800","88",",,7","69",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-30","0.08",",,7,0800","88",",,7","71",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-08-31","0.00",",,7,0800","83",",,7","65",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-01","0.00",",,7,0800","80",",,7","61",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-02","0.00",",,7,0800","69",",,7","56",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-03","0.00",",,7,0800","71",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-04","0.00",",,7,0800","71",",,7","54",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-05","0.02",",,7,0800","77",",,7","63",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-06","0.09",",,7,0800","76",",,7","61",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-07","0.16",",,7,0800","75",",,7","54",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-08","0.02",",,7,0800","78",",,7","61",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-09","0.15",",,7,0800","76",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-10","0.00","T,,7,0800","74",",,7","56",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-11","0.00",",,7,0800","72",",,7","56",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-12","0.00",",,7,0800","78",",,7","61",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-13","0.36",",,7,0800","78",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-14","0.06",",,7,0800","75",",,7","59",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-15","0.03",",,7,0800","85",",,7","63",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-16","0.55",",,7,0800","74",",,7","52",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-17","0.00",",,7,0800","74",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-18","0.00",",,7,0800","81",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-19","0.00",",,7,0800","77",",,7","52",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-20","0.00","T,,7,0800","72",",,7","53",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-21","0.00",",,7,0800","78",",,7","53",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-22","0.07",",,7,0800","77",",,7","64",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-23","0.60",",,7,0800","73",",,7","64",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-24","0.77",",,7,0800","74",",,7","53",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-25","0.00",",,7,0800","69",",,7","51",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-26","0.01",",,7,0800","74",",,7","50",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-27","0.14",",,7,0800","70",",,7","54",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-28","0.00",",,7,0800","77",",,7","57",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-29","0.00",",,7,0800","66",",,7","50",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-09-30","0.02",",,7,0800","65",",,7","50",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-01","0.00",",,7,0800","61",",,7","44",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-02","0.00",",,7,0800","64",",,7","50",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-03","0.04",",,7,0800","76",",,7","59",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-04","2.48",",,7,0800","68",",,7","60",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-05","0.33",",,7,0800","66",",,7","59",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-06","0.00","T,,7,0800","65",",,7","59",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-07","0.00",",,7,0800","68",",,7","59",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-08","0.00","T,,7,0800","76",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-09","0.00",",,7,0800","77",",,7","61",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-10","0.00","T,,7,0800","66",",,7","61",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-11","0.00",",,7,0800","71",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-12","0.00",",,7,0800","73",",,7","61",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-13","0.00",",,7,0800","75",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-14","0.00",",,7,0800","74",",,7","53",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-15","0.00",",,7,0800","75",",,7","55",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-16","0.35",",,7,0800","75",",,7","66",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-17","0.66",",,7,0800","66",",,7","47",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-18","0.04",",,7,0800","57",",,7","47",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-19","0.00",",,7,0800","51",",,7","44",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-20","0.00",",,7,0800","67",",,7","49",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-21","0.00",",,7,0800","72",",,7","52",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-22","0.06",",,7,0800","73",",,7","46",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-23","0.00",",,7,0800","51",",,7","36",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-24","0.03",",,7,0800","48",",,7","39",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-25","0.53",",,7,0800","58",",,7","43",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-26","0.57",",,7,0800","54",",,7","49",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-27","2.15",",,7,0800","51",",,7","46",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-28","0.00",",,7,0800","56",",,7","35",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-29","0.00",",,7,0800","57",",,7","37",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-30","1.88",",,7,0800","54",",,7","43",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-10-31","0.21",",,7,0800","52",",,7","44",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-01","0.01",",,7,0800","54",",,7","41",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-02","0.00",",,7,0800","52",",,7","37",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-03","0.00","T,,7,0800","48",",,7","33",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-04","0.00","T,,7,0800","44",",,7","31",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-05","0.00",",,7,0800","45",",,7","30",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-06","0.00",",,7,0800","47",",,7","29",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-07","0.00",",,7,0800","53",",,7","33",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-08","0.00",",,7,0800","61",",,7","41",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-09","0.00",",,7,0800","67",",,7","46",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-10","0.17",",,7,0800","63",",,7","44",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-11","0.00","T,,7,0800","55",",,7","36",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-12","0.54",",,7,0800","57",",,7","45",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-13","0.00",",,7,0800","56",",,7","39",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-14","0.08",",,7,0800","45",",,7","35",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-15","0.19",",,7,0800","43",",,7","34",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-16","0.19",",,7,0800","43",",,7","32",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-17","0.00","T,,7,0800","44",",,7","31",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-18","0.00",",,7,0800","59",",,7","39",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-19","0.12",",,7,0800","59",",,7","33",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-20","0.00",",,7,0800","41",",,7","29",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-21","0.00","T,,7,0800","43",",,7","33",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-22","0.06",",,7,0800","48",",,7","32",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-23","0.02",",,7,0800","37",",,7","28",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-24","0.00",",,7,0800","36",",,7","25",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-25","0.00","T,,7,0800","47",",,7","32",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-26","0.16",",,7,0800","48",",,7","33",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-27","0.02",",,7,0800","34",",,7","27",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-28","0.02",",,7,0800","32",",,7","27",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-29","0.05",",,7,0800","34",",,7","27",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-11-30","0.00",",,7,0800","35",",,7","28",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-03",,,"55",",,7","32",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-04","0.00",",,7,0800","37",",,7","29",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-05","0.00",",,7,0800","45",",,7","29",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-06","0.06",",,7,0800","47",",,7","30",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-07","0.10",",,7,0800","51",",,7","28",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-08","0.01",",,7,0800","29",",,7","25",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-09","0.07",",,7,0800","30",",,7","23",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-10","0.00",",,7,0800","38",",,7","25",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-11","0.08",",,7,0800","49",",,7","37",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-12","0.05",",,7,0800","63",",,7","31",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-13","0.00",",,7,0800","44",",,7","34",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-14","0.00",",,7,0800","52",",,7","34",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-15","0.00",",,7,0800","45",",,7","32",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-16","0.13",",,7,0800","57",",,7","32",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-17","0.00",",,7,0800","65",",,7","38",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-18","0.04",",,7,0800","47",",,7","31",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-19","0.33",",,7,0800","35",",,7","24",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-20","0.00",",,7,0800","32",",,7","17",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-21","0.00",",,7,0800","37",",,7","29",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-22","0.00",",,7,0800","39",",,7","31",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-23","0.09",",,7,0800","38",",,7","22",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-24","0.04",",,7,0800","31",",,7","22",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-25","0.19",",,7,0800","46",",,7","22",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-26","0.17",",,7,0800","51",",,7","36",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-27","0.00",",,7,0800","37",",,7","26",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-28","0.04",",,7,0800","44",",,7","26",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-29","0.20",",,7,0800","41",",,7","32",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-30","0.00","T,,7,0800","38",",,7","32",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2021-12-31","0.02",",,7,0800","40",",,7","36",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-01","0.07",",,7,0800","52",",,7","35",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-02","0.40",",,7,0800","50",",,7","27",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-03","0.06",",,7,0800","28",",,7","14",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-04","0.00","T,,7,0800","26",",,7","10",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-05","0.00",",,7,0800","35",",,7","26",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-06","0.00","T,,7,0800","42",",,7","24",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-07","0.00","T,,7,0800","29",",,7","22",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-08","0.01",",,7,0800","24",",,7","7",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-09","0.00","T,,7,0800","38",",,7","7",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-10","0.00",",,7,0800","46",",,7","15",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-11","0.06",",,7,0800","21",",,7","1",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-12","0.00",",,7,0800","30",",,7","1",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-13","0.00","T,,7,0800","36",",,7","27",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-14","0.00","T,,7,0800","40",",,7","28",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-15","0.03",",,7,0800","28",",,7","2",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-16","0.00","T,,7,0800","9",",,7","-1",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-17","0.90",",,7,0800","29",",,7","6",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-18","0.27",",,7,0800","27",",,7","21",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-19","0.00",",,7,0800","36",",,7","15",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-20","0.00","T,,7,0800","42",",,7","11",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-21","0.00","T,,7,0800","42",",,7","5",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-22","0.00",",,7,0800","15",",,7","-3",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-23","0.00","T,,7,0800","26",",,7","1",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-24","0.03",",,7,0800","25",",,7","1",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-25","0.02",",,7,0800","26",",,7","3",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-26","0.00","T,,7,0800","26",",,7","6",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-27","0.00",",,7,0800","19",",,7","3",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-28","0.01",",,7,0800","30",",,7","13",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-29","0.01",",,7,0800","20",",,7","8",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-30","0.00","T,,7,0800","11",",,7","6",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-01-31","0.00",",,7,0800","22",",,7","5",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-01","0.00",",,7,0800","32",",,7","6",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-02","0.00",",,7,0800","37",",,7","24",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-03","0.05",",,7,0800","41",",,7","29",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-04","0.78",",,7,0800","32",",,7","17",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-05","0.09",",,7,0800","18",",,7","9",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-06","0.00",",,7,0800","16",",,7","2",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-07","0.00",",,7,0800","34",",,7","14",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-08","0.00",",,7,0800","40",",,7","24",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-09","0.00","T,,7,0800","31",",,7","17",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-10","0.03",",,7,0800","51",",,7","30",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-11","0.05",",,7,0800","40",",,7","29",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-12","0.02",",,7,0800","53",",,7","33",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-13","0.00","T,,7,0800","40",",,7","13",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-14","0.00","T,,7,0800","18",",,7","5",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-15","0.00",",,7,0800","16",",,7","5",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2022-02-16","0.00",",,7,0800","32",",,7","16",",,7"
